CMDLINE '/Users/twishisaran/Documents/Spring 2023 - CSUN/COMP 589 - Software Metrics/Project/PythonProject/Earthquake_Magnitude/venv/bin/python' app/DataPreprocessing.py
MEM 0.359375 1684386576.9633
MEM 26.648438 1684386577.0688
MEM 45.953125 1684386577.1740
MEM 56.472656 1684386577.2792
MEM 65.726562 1684386577.3839
MEM 77.042969 1684386577.4891
MEM 88.292969 1684386577.5926
